ID,NIR_R,NIR_S,NIR_T,NIR_U,NIR_V,NIR_W,Vis_Violet,Vis_Blue,Vis_Green,Vis_Yellow,Vis_Orange,Vis_Red
99.0,1955.47,826.78,153.7,106.91,154.59,103.64,316.65,354.59,1012.13,1218.67,801.16,407.49
99.0,1493.86,624.43,123.9,82.05,115.3,72.89,356.92,250.84,702.98,786.38,776.5,394.75
99.0,1351.2,532.45,119.2,77.08,105.91,64.92,270.95,257.68,812.15,931.36,1179.45,544.38
99.0,1108.79,380.18,126.25,77.08,92.24,48.97,485.32,555.26,2028.35,2244.05,2737.2,1351.39
99.0,1256.09,370.98,168.6,99.46,115.3,64.92,526.67,1043.25,3485.33,4112.04,3134.46,1966.6
99.0,1141.27,374.04,153.7,89.51,110.18,63.78,601.75,1074.03,2966.0,3743.01,2901.22,2015.15
99.0,1024.13,357.69,134.1,77.91,100.78,59.22,818.29,1288.38,3078.23,3885.35,2794.09,2057.33
99.0,1776.85,376.09,159.98,89.51,128.12,66.05,363.44,987.38,2493.6,3012.86,2083.0,1621.99
99.0,1902.11,473.18,158.41,96.14,136.66,70.61,267.69,760.49,2023.24,2453.16,1837.44,1458.04
99.0,1079.8,339.3,157.62,93.65,90.53,45.56,343.86,985.1,1785.52,2476.89,1423.12,1391.19
100.0,668.06,274.91,239.18,145.87,90.53,50.11,335.15,338.63,450.97,573.75,399.16,249.11
100.0,791.0,337.25,227.42,135.09,97.37,53.53,445.06,381.95,546.88,682.7,470.26,323.92
100.0,619.35,293.31,206.24,119.35,80.29,38.72,395.0,389.93,567.28,731.91,541.37,301.64
100.0,468.57,145.12,191.34,110.23,63.2,29.61,449.41,522.19,948.87,1071.94,654.2,366.1
100.0,579.91,135.92,191.34,111.06,71.74,31.89,437.44,485.71,994.79,1090.39,711.08,372.47
100.0,488.29,103.22,181.93,106.09,64.06,28.47,411.32,506.23,979.48,1182.65,742.37,417.04
100.0,460.45,100.15,168.6,101.11,60.64,27.33,643.1,777.59,1209.05,1631.63,901.65,651.82
100.0,504.52,106.29,164.68,99.46,63.2,29.61,413.5,567.8,1062.13,1466.45,785.99,537.21
100.0,458.13,97.09,149.0,92.83,58.08,27.33,389.56,604.28,1066.21,1495.45,694.97,515.73
100.0,416.38,97.09,131.74,82.88,53.81,26.19,378.68,613.41,1099.88,1517.41,712.03,550.74
